State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,03/01/2025,4000,4230,4135,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,06/01/2025,4100,4200,4170,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,18/01/2025,4000,4273,4171,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,"Ref grade-1",30/01/2025,4010,4100,4058,13
Karnataka,Dharwad,Annigeri,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,16/01/2025,5850,6100,6006,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,01/01/2025,5286,6222,5434,6
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,02/01/2025,1701,2020,1938,5
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,06/01/2025,1600,2176,1900,5
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)","Ref grade-1",30/01/2025,1686,2410,2109,5
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,03/01/2025,2501,7011,5068,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,07/01/2025,4590,7255,5802,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,11/01/2025,2010,7410,5222,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,13/01/2025,1890,7170,5800,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,16/01/2025,2001,6801,6400,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,23/01/2025,2369,7251,6400,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,24/01/2025,4851,6555,5187,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)","Ref grade-1",31/01/2025,3525,7050,6044,9
Karnataka,Dharwad,Kundagol,"Green Gram (Moong)(Whole)",Medium,"Ref grade-1",31/01/2025,7300,7600,7514,9
Karnataka,Dharwad,"Hubli (Amaragol)","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,13/01/2025,3501,5570,4900,8
Karnataka,Dharwad,"Hubli (Amaragol)","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,27/01/2025,1510,5300,4504,8
Karnataka,Dharwad,"Hubli (Amaragol)","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","Ref grade-1",30/01/2025,2666,5100,4182,8
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),Paddy,FAQ,23/01/2025,2200,2200,2200,2
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),"Paddy Medium",FAQ,27/01/2025,2000,2200,2068,2
Karnataka,Dharwad,"Hubli (Amaragol)",Wheat,Jawari,FAQ,15/01/2025,2420,2420,2420,1
Karnataka,Dharwad,"Hubli (Amaragol)",Wheat,Jawari,"Ref grade-1",30/01/2025,2628,3140,2828,1
Karnataka,Dharwad,"Hubli (Amaragol)",Wheat,Local,FAQ,16/01/2025,2325,4801,3400,1
Karnataka,Dharwad,"Hubli (Amaragol)",Wheat,Local,FAQ,28/01/2025,2670,2670,2670,1
Karnataka,Dharwad,Annigeri,Cotton,GCH,FAQ,03/01/2025,6150,7100,6270,15
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Other,FAQ,27/01/2025,1700,1900,1800,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,02/01/2025,1500,2300,1800,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,04/01/2025,1300,2000,1600,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,11/01/2025,1600,2200,1800,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,24/01/2025,400,2200,1600,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,29/01/2025,1600,1900,1700,24
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,FAQ,02/01/2025,200,3500,1300,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,FAQ,18/01/2025,500,1600,850,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,01/01/2025,500,4000,1800,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,02/01/2025,500,4000,1800,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,15/01/2025,500,3000,1500,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,21/01/2025,500,3500,1800,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,"Ref grade-1",30/01/2025,500,3500,1750,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,"Ref grade-1",31/01/2025,500,3000,1400,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Telagi,FAQ,16/01/2025,500,3300,1550,23
Karnataka,Dharwad,"Hubli (Amaragol)","Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,11/01/2025,4211,6216,5400,49
Karnataka,Dharwad,"Hubli (Amaragol)","Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,22/01/2025,4801,4801,4801,49
Karnataka,Dharwad,"Hubli (Amaragol)",Mataki,"Mataki (W)",FAQ,04/01/2025,6841,7651,7120,93
Karnataka,Dharwad,"Hubli (Amaragol)",Mataki,"Mataki (W)",FAQ,10/01/2025,1621,7640,2100,93
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,03/03/2025,1900,2370,2226,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,15/03/2025,2400,2400,2400,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,18/03/2025,2100,2350,2324,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,24/03/2025,2100,2420,2187,4
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,01/03/2025,2211,5685,4563,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,FAQ,01/03/2025,5769,6501,5955,6
Karnataka,Dharwad,Kundagol,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,26/03/2025,5397,5500,5465,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,28/03/2025,2101,5793,4800,6
Karnataka,Dharwad,Kalagategi,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,13/03/2025,5360,5380,5371,6
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),Paddy,FAQ,03/03/2025,1910,2350,2253,2
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),Paddy,FAQ,13/03/2025,1800,2330,2061,2
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),Paddy,"Ref grade-2",04/03/2025,2000,2000,2000,2
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,FAQ,27/03/2025,200,1500,750,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,27/03/2025,500,2000,1050,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,28/03/2025,500,2000,1000,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Telagi,FAQ,27/03/2025,500,1500,800,23
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,27/03/2025,1200,1600,1400,24
Karnataka,Dharwad,Kalagategi,"Green Gram (Moong)(Whole)","Green (Whole)","Ref grade-2",05/03/2025,7500,7500,7500,9
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,26/03/2025,3600,4000,3959,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,29/03/2025,3500,4280,3902,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,"Ref grade-2",05/03/2025,3801,4120,4089,13
Karnataka,Dharwad,Kalagategi,Mataki,"Mataki (W)",FAQ,13/03/2025,7400,7450,7415,93
Karnataka,Dharwad,Kalagategi,Mataki,"Mataki (W)",FAQ,27/03/2025,7000,7000,7000,93
Karnataka,Dharwad,Kalagategi,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,03/03/2025,3900,3900,3900,114
Karnataka,Dharwad,Kalagategi,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,29/03/2025,3700,3700,3700,114
Karnataka,Dharwad,"Hubli (Amaragol)",Same/Savi,"Same/Savi Local",FAQ,27/03/2025,2841,2841,2841,122
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),Paddy,FAQ,05/04/2025,2330,2330,2330,2
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),Paddy,FAQ,07/04/2025,2000,2050,2008,2
Karnataka,Dharwad,Kalagategi,Paddy(Dhan)(Common),Paddy,FAQ,24/04/2025,2100,2100,2100,2
Karnataka,Dharwad,"Hubli (Amaragol)",Mataki,"Mataki (W)",FAQ,19/04/2025,5511,8811,7250,93
Karnataka,Dharwad,Kalagategi,Mataki,"Mataki (W)",FAQ,25/04/2025,8500,8500,8500,93
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,11/04/2025,1600,2000,1800,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,25/04/2025,1700,1900,1800,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,26/04/2025,1600,2000,1850,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,28/04/2025,1500,1800,1600,24
Karnataka,Dharwad,"Hubli (Amaragol)",Safflower,Safflower,FAQ,24/04/2025,5609,6289,5940,59
Karnataka,Dharwad,"Hubli (Amaragol)",Coriander(Leaves),Local,FAQ,11/04/2025,6511,6511,6511,43
Karnataka,Dharwad,"Hubli (Amaragol)",Coriander(Leaves),Local,FAQ,19/04/2025,6816,7016,6980,43
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,FAQ,02/04/2025,6012,6289,6112,6
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,04/04/2025,2200,2360,2286,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,07/04/2025,2200,2360,2288,4
Karnataka,Dharwad,Kalagategi,Jowar(Sorghum),Local,FAQ,17/04/2025,2000,2000,2000,5
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,15/04/2025,4000,4500,4257,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,21/04/2025,3800,4500,4179,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,23/04/2025,4000,4300,4167,13
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,FAQ,07/04/2025,300,1600,800,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,FAQ,29/04/2025,500,1100,1000,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,02/04/2025,300,1900,1000,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,17/04/2025,500,1600,1200,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Telagi,FAQ,23/04/2025,800,1300,1100,23
Karnataka,Dharwad,"Hubli (Amaragol)",Same/Savi,"Same/Savi Local",FAQ,11/04/2025,3018,4522,4370,122
Karnataka,Dharwad,Kalagategi,Same/Savi,"Same/Savi Local",FAQ,04/04/2025,3300,3300,3300,122
Karnataka,Dharwad,Kalagategi,Same/Savi,"Same/Savi Local",FAQ,15/04/2025,3300,3300,3300,122
Karnataka,Dharwad,"Hubli (Amaragol)",Coriander(Leaves),Local,FAQ,08/02/2025,5656,5656,5656,43
Karnataka,Dharwad,"Hubli (Amaragol)",Coriander(Leaves),Local,FAQ,22/02/2025,1809,1809,1809,43
Karnataka,Dharwad,"Hubli (Amaragol)","Dry Chillies",Kaddi,FAQ,08/02/2025,2200,43339,14035,132
Karnataka,Dharwad,"Hubli (Amaragol)","Dry Chillies",Kaddi,FAQ,11/02/2025,2869,23590,13921,132
Karnataka,Dharwad,"Hubli (Amaragol)","Dry Chillies",Kaddi,FAQ,14/02/2025,16400,16400,16400,132
Karnataka,Dharwad,"Hubli (Amaragol)","Dry Chillies",Kaddi,FAQ,22/02/2025,2609,32070,17500,132
Karnataka,Dharwad,"Hubli (Amaragol)","Dry Chillies",Kaddi,"Ref grade-1",04/02/2025,6000,15900,8200,132
Karnataka,Dharwad,"Hubli (Amaragol)","Dry Chillies",Kaddi,"Ref grade-1",05/02/2025,3400,45310,22500,132
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,11/02/2025,1717,2210,1910,5
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,13/02/2025,1811,2380,2220,5
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,14/02/2025,1851,2325,2100,5
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,20/02/2025,1851,2999,2700,5
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,27/02/2025,2450,2650,2500,5
Karnataka,Dharwad,Kalagategi,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,13/02/2025,7200,7200,7200,92
Karnataka,Dharwad,"Hubli (Amaragol)",Mataki,"Mataki (W)",FAQ,13/02/2025,6401,7051,6651,93
Karnataka,Dharwad,"Hubli (Amaragol)",Mataki,"Mataki (W)",FAQ,19/02/2025,6911,7201,7100,93
Karnataka,Dharwad,Annigeri,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,17/02/2025,5650,6100,5863,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,07/02/2025,2651,5843,5400,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,12/02/2025,5009,6090,5504,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,18/02/2025,3009,5789,4900,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,FAQ,08/02/2025,4322,7041,5652,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,FAQ,15/02/2025,6009,8516,7200,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,FAQ,19/02/2025,6050,6809,6400,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,FAQ,24/02/2025,5999,6621,6400,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,FAQ,27/02/2025,5869,6369,6200,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,"Ref grade-1",04/02/2025,6811,6991,6850,6
Karnataka,Dharwad,"Hubli (Amaragol)","Bengal Gram(Gram)(Whole)",Other,"Ref grade-1",05/02/2025,6701,6951,6850,6
Karnataka,Dharwad,Kalagategi,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,18/02/2025,5575,5575,5575,6
Karnataka,Dharwad,Kalagategi,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,27/02/2025,5475,5475,5475,6
Karnataka,Dharwad,"Hubli (Amaragol)",Maize,Local,"Ref grade-1",03/02/2025,2025,2230,2100,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,12/02/2025,2110,2320,2208,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,14/02/2025,2180,2380,2238,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,17/02/2025,2200,2350,2273,4
Karnataka,Dharwad,Kalagategi,Maize,Local,FAQ,28/02/2025,2200,2300,2230,4
Karnataka,Dharwad,"Hubli (Amaragol)",Groundnut,Gejje,FAQ,11/02/2025,4159,4159,4159,10
Karnataka,Dharwad,"Hubli (Amaragol)",Groundnut,Gejje,FAQ,15/02/2025,4351,5151,4950,10
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)",FAQ,17/02/2025,2670,7340,6800,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)","Ref grade-1",03/02/2025,3229,7206,6700,9
Karnataka,Dharwad,"Hubli (Amaragol)","Green Gram (Moong)(Whole)","Green (Whole)","Ref grade-1",05/02/2025,2010,7300,6700,9
Karnataka,Dharwad,"Hubli (Amaragol)","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","Ref grade-1",05/02/2025,3700,4666,3900,8
Karnataka,Dharwad,"Hubli (Amaragol)","Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,12/02/2025,4050,4050,4050,114
Karnataka,Dharwad,"Hubli (Amaragol)","Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,20/02/2025,3751,3751,3751,114
Karnataka,Dharwad,Kalagategi,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,11/02/2025,4000,4000,4000,114
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Other,FAQ,11/02/2025,2000,2100,2050,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Other,"Ref grade-1",04/02/2025,1600,1700,1650,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,15/02/2025,1500,2100,1800,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,18/02/2025,1400,1500,1450,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,19/02/2025,1700,2100,1900,24
Karnataka,Dharwad,"Hubli (Amaragol)",Potato,Potato,FAQ,22/02/2025,1400,2000,1800,24
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,19/02/2025,1881,1881,1881,5
Karnataka,Dharwad,"Hubli (Amaragol)",Jowar(Sorghum),"Jowar ( White)",FAQ,21/02/2025,1916,2206,2100,5
Karnataka,Dharwad,"Hubli (Amaragol)",Soyabean,Soyabeen,FAQ,07/02/2025,3070,4166,3800,13
Karnataka,Dharwad,"Hubli (Amaragol)",Soyabean,Soyabeen,"Ref grade-1",03/02/2025,1700,4229,3840,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,12/02/2025,3300,4200,4086,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,24/02/2025,4050,4390,4153,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,27/02/2025,3701,4200,4113,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,"Ref grade-1",04/02/2025,4020,4170,4082,13
Karnataka,Dharwad,Annigeri,Cotton,GCH,FAQ,17/02/2025,6900,7300,7197,15
Karnataka,Dharwad,Annigeri,Cotton,GCH,FAQ,28/02/2025,5500,6400,6380,15
Karnataka,Dharwad,"Hubli (Amaragol)",Soyabean,Soyabeen,FAQ,15/02/2025,2670,4272,3900,13
Karnataka,Dharwad,"Hubli (Amaragol)",Soyabean,Soyabeen,FAQ,27/02/2025,3470,4209,3800,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,07/02/2025,3620,4200,4122,13
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,14/02/2025,4000,4200,4125,13
Karnataka,Dharwad,"Hubli (Amaragol)",Wheat,Jawari,FAQ,15/02/2025,2301,2436,2360,1
Karnataka,Dharwad,"Hubli (Amaragol)",Wheat,Jawari,FAQ,17/02/2025,3170,3170,3170,1
Karnataka,Dharwad,"Hubli (Amaragol)",Wheat,Jawari,FAQ,25/02/2025,2240,2240,2240,1
Karnataka,Dharwad,"Hubli (Amaragol)","Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,15/02/2025,4311,5322,4850,49
Karnataka,Dharwad,"Hubli (Amaragol)","Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","Ref grade-1",03/02/2025,5657,5657,5657,49
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,FAQ,12/02/2025,1200,2000,1600,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,FAQ,15/02/2025,500,2200,1800,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Local,"Ref grade-1",04/02/2025,500,2300,1150,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,08/02/2025,500,3500,1700,23
Karnataka,Dharwad,"Hubli (Amaragol)",Onion,Puna,FAQ,11/02/2025,500,3400,1800,23
